SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
155,100,1,chi-square,Naive,-0.186544301981501,0.640259832494661
155,100,1,chi-square,RC,-0.311889297519554,0.880348522152634
155,100,1,chi-square,True,-0.109338661703888,1.00384013464097
155,100,1,normal,Naive,-0.0964144426871422,0.832563251106047
155,100,1,normal,RC,0.0667002723060224,1.8653581369486
155,100,1,normal,True,-0.195307611496729,1.71656456118668
155,300,0.5,chi-square,Naive,0.00662990551655032,0.541000685975748
155,300,0.5,chi-square,RC,-0.023551270997761,0.684836622176547
155,300,0.5,chi-square,True,0.0421802302003081,1.1484378290353
155,300,0.5,normal,Naive,0.077571914433402,0.717174374315949
155,300,0.5,normal,RC,0.0533587372847919,1.08737166523678
155,300,0.5,normal,True,0.0544623704428618,1.03586330610646
155,300,1,chi-square,Naive,-0.0193986577424583,0.520758735339383
155,300,1,chi-square,RC,-0.13606053046362,0.74119165158364
155,300,1,chi-square,True,0.0161550905242096,0.920629944473147
155,300,1,normal,Naive,-0.251864910292905,0.530870733116224
155,300,1,normal,RC,-0.291034845067771,1.10323446498481
155,300,1,normal,True,-0.302461550436789,1.47450711157841
156,100,0.5,chi-square,Naive,-0.114323890682554,0.280137856832219
156,100,0.5,chi-square,RC,-0.137524778278089,0.36163608265064
156,100,0.5,chi-square,True,-0.114187421466206,0.508313358919293
156,100,0.5,normal,Naive,-0.124040457978721,0.667801660537928
156,100,0.5,normal,RC,-0.119957984638298,0.965758995493511
156,100,0.5,normal,True,0.0691454344480644,1.25286726169234
156,100,1,chi-square,Naive,-0.212276939216203,0.36934105669658
156,100,1,chi-square,RC,-0.21799701588642,0.751618313459027
156,100,1,chi-square,True,-0.064193060969639,1.31792382853134
156,100,1,normal,Naive,-0.197802079523847,0.325461043478543
156,100,1,normal,RC,-0.178714206652378,0.834805352337505
156,100,1,normal,True,-0.19337815457967,0.567919138741881
156,300,0.5,chi-square,Naive,0.0942706723891724,0.674224364183711
156,300,0.5,chi-square,RC,0.0302923580447248,0.851609095507366
156,300,0.5,chi-square,True,0.134794487294323,1.13930490815997
156,300,0.5,normal,Naive,-0.0699884706604306,0.636724701027683
156,300,0.5,normal,RC,-0.089946182656744,0.979337581341169
156,300,0.5,normal,True,-0.0901286412231165,1.13422345031338
156,300,1,chi-square,Naive,0.130661405459313,0.468497224983203
156,300,1,chi-square,RC,0.036187625332465,0.76789958687371
156,300,1,chi-square,True,0.0960406621616586,1.00368981600392
156,300,1,normal,Naive,-0.06723694805578,0.380201900326318
156,300,1,normal,RC,-0.0836438260460623,0.890676962966047
156,300,1,normal,True,-0.0474959462645353,0.970775479082038
157,100,0.5,chi-square,Naive,-0.0424613823144211,0.460612284118247
157,100,0.5,chi-square,RC,-0.0848266004236454,0.57559036159169
157,100,0.5,chi-square,True,-0.0548341015126615,0.911205762698756
157,100,0.5,normal,Naive,-0.02226882302294,0.648402169009922
157,100,0.5,normal,RC,-0.0570472252412865,0.992013336532611
157,100,0.5,normal,True,-0.034994049446179,0.685604522464673
157,100,1,chi-square,Naive,0.231862221382669,0.471564279956832
157,100,1,chi-square,RC,0.171841958330356,0.629069179474422
157,100,1,chi-square,True,0.130125058856868,1.16641197943733
157,100,1,normal,Naive,0.0852757692491712,0.445496917184864
157,100,1,normal,RC,0.0792387525404327,1.10026383702621
157,100,1,normal,True,0.122159565798651,0.502292139976166
157,300,0.5,chi-square,Naive,-0.134925306003401,0.808125868154304
157,300,0.5,chi-square,RC,-0.193472104104571,0.969357296292359
157,300,0.5,chi-square,True,-0.135832850148735,1.31220247631447
157,300,0.5,normal,Naive,-0.194816145298575,0.618854710783387
157,300,0.5,normal,RC,-0.202933567056523,0.93744004855431
157,300,0.5,normal,True,-0.190509543749343,0.935083330900972
157,300,1,chi-square,Naive,0.0511264890400689,0.392848212937432
157,300,1,chi-square,RC,-0.000346215564155584,0.530316784709407
157,300,1,chi-square,True,0.00198528962057505,0.979189459327413
157,300,1,normal,Naive,0.0564155131072818,0.484291771253311
157,300,1,normal,RC,0.0277824666762357,0.860414217459501
157,300,1,normal,True,0.0398098545923954,1.05788289280723
158,100,0.5,chi-square,Naive,-0.0177781022817714,0.670675690298342
158,100,0.5,chi-square,RC,-0.0786634393615387,0.844396092499818
158,100,0.5,chi-square,True,0.0667124405884291,1.28107158084754
158,100,0.5,normal,Naive,-0.342136648841567,0.79256552203351
158,100,0.5,normal,RC,-0.357182781022998,1.10821749636892
158,100,0.5,normal,True,-0.271706630030457,1.06873661430916
158,100,1,chi-square,Naive,0.156034116357283,0.398833812116016
158,100,1,chi-square,RC,0.0613650976499025,0.6336343156218
158,100,1,chi-square,True,0.128374889184036,1.29504387699186
158,100,1,normal,Naive,-0.0655309634025734,0.503479498640412
158,100,1,normal,RC,0.0445540755864148,0.985922864210819
158,100,1,normal,True,-0.0716908000227963,1.0873734675834
158,300,0.5,chi-square,Naive,-0.028864836792082,0.535636449606277
158,300,0.5,chi-square,RC,-0.0650892703305395,0.694041662011869
158,300,0.5,chi-square,True,-0.0256827483198669,0.995530949928712
158,300,0.5,normal,Naive,-0.111017361846768,0.715193408587778
158,300,0.5,normal,RC,-0.100099914176088,1.03603012064624
158,300,0.5,normal,True,-0.181461644285469,1.06302373270502
158,300,1,chi-square,Naive,-0.0200970445650747,0.568617094494136
158,300,1,chi-square,RC,-0.0993837787885003,0.837916176389876
158,300,1,chi-square,True,0.0385542283558287,1.27676107629492
158,300,1,normal,Naive,-0.256013496381948,0.445237351874602
158,300,1,normal,RC,-0.288921564680095,0.846236411937452
158,300,1,normal,True,-0.262783695979855,1.02181997138273
159,100,0.5,chi-square,Naive,0.215436419941076,0.65968958330904
159,100,0.5,chi-square,RC,0.169800547538304,0.802050540108517
159,100,0.5,chi-square,True,0.126346908497058,0.886210794524674
159,100,0.5,normal,Naive,-0.33266591741055,0.381147781312262
159,100,0.5,normal,RC,-0.34527948810746,0.532431624955616
159,100,0.5,normal,True,-0.31363812704695,0.58324262160571
159,100,1,chi-square,Naive,0.178895433741208,0.619563861420796
159,100,1,chi-square,RC,0.100700365173956,0.890433236246395
159,100,1,chi-square,True,0.231532969080232,1.39625460822153
159,100,1,normal,Naive,0.122492642269451,0.706963629744934
159,100,1,normal,RC,0.0468525125433914,1.50541867725978
159,100,1,normal,True,0.258676848351027,0.968902594061215
159,300,0.5,chi-square,Naive,0.0823794581083664,0.555316710615622
159,300,0.5,chi-square,RC,0.0618948241342634,0.742359188440074
159,300,0.5,chi-square,True,0.104389203398066,1.13534924134041
159,300,0.5,normal,Naive,0.119135344205231,0.640516898829096
159,300,0.5,normal,RC,0.128338515200618,0.885174939127963
159,300,0.5,normal,True,0.0832649886751251,0.862252596691715
159,300,1,chi-square,Naive,-0.216060429022931,0.545402200051193
159,300,1,chi-square,RC,-0.271015239918508,0.913932320443592
159,300,1,chi-square,True,-0.179041485504073,1.10385832695002
159,300,1,normal,Naive,-0.0499262807138144,0.37190422090377
159,300,1,normal,RC,0.00361837646114229,0.963421329338223
159,300,1,normal,True,-0.0449411580186707,1.04146544161146
160,100,0.5,chi-square,Naive,0.297364989603924,0.520028215797383
160,100,0.5,chi-square,RC,0.255660314825123,0.614911822267715
160,100,0.5,chi-square,True,0.303856371341509,0.889719734588076
160,100,0.5,normal,Naive,-0.0948490733042778,0.682423700261213
160,100,0.5,normal,RC,-0.118305275953623,1.00048419039155
160,100,0.5,normal,True,-0.0126789358234712,1.13687610028412
160,100,1,chi-square,Naive,-0.185469019356775,0.496893931832158
160,100,1,chi-square,RC,-0.330168386241972,0.970428451088171
160,100,1,chi-square,True,-0.251509313584388,1.0566333603625
160,100,1,normal,Naive,0.21315769101944,0.336095635775596
160,100,1,normal,RC,0.174740315435987,0.628339082405152
160,100,1,normal,True,0.188465983821923,1.053860262172
160,300,0.5,chi-square,Naive,-0.470852047159211,0.744150680618844
160,300,0.5,chi-square,RC,-0.551234642936142,0.957911130061261
160,300,0.5,chi-square,True,-0.452706325816616,1.13747063476178
160,300,0.5,normal,Naive,-0.176368300421498,0.682976382886532
160,300,0.5,normal,RC,-0.180630068629995,1.01876138480746
160,300,0.5,normal,True,-0.12487117629569,1.22531487442257
160,300,1,chi-square,Naive,0.0873527745464734,0.305839317194026
160,300,1,chi-square,RC,0.0488866554097636,0.457132570467153
160,300,1,chi-square,True,0.0578449150045138,1.04315882640814
160,300,1,normal,Naive,-0.0418191352317197,0.440152346783329
160,300,1,normal,RC,-0.0398058521764503,0.863050077891591
160,300,1,normal,True,-0.0229122694342938,1.08260296104164
161,100,0.5,chi-square,Naive,0.296733323820115,0.346568835548235
161,100,0.5,chi-square,RC,0.263147838321091,0.472857278300698
161,100,0.5,chi-square,True,0.309671798766887,0.783167043797855
161,100,0.5,normal,Naive,-0.14911383323653,0.505227573443772
161,100,0.5,normal,RC,-0.1056308957064,0.820322328950436
161,100,0.5,normal,True,-0.178501992020451,1.09061469434164
161,100,1,chi-square,Naive,0.154224495680889,0.471086974909297
161,100,1,chi-square,RC,0.094130014290642,0.636295896972316
161,100,1,chi-square,True,0.162752788857235,0.894020629902331
161,100,1,normal,Naive,0.0983509328503514,0.577557010986285
161,100,1,normal,RC,0.0991817190791166,1.20174475286827
161,100,1,normal,True,0.163603060630212,1.26544133601741
161,300,0.5,chi-square,Naive,-0.165779410656139,0.513943810549119
161,300,0.5,chi-square,RC,-0.210785394844754,0.639355422408176
161,300,0.5,chi-square,True,-0.165665297837184,0.984234686649669
161,300,0.5,normal,Naive,0.0574585965296549,0.590565036757784
161,300,0.5,normal,RC,0.044238288085058,0.846677535318003
161,300,0.5,normal,True,0.00847970711005969,0.870287339922296
161,300,1,chi-square,Naive,0.204970333113079,0.438361700710851
161,300,1,chi-square,RC,0.143111700571805,0.599723593426604
161,300,1,chi-square,True,0.248835000732111,1.13124436331999
161,300,1,normal,Naive,-0.19071402189377,0.409468488721062
161,300,1,normal,RC,-0.208894137294139,0.823997481435924
161,300,1,normal,True,-0.267830095978658,1.13088584929249
162,100,0.5,chi-square,Naive,-0.493210068639341,0.53011155384176
162,100,0.5,chi-square,RC,-0.549763851503912,0.671912253901876
162,100,0.5,chi-square,True,-0.519819165377701,0.773957138196627
162,100,0.5,normal,Naive,0.00135173103614285,0.475797626949402
162,100,0.5,normal,RC,-0.0237853620671364,0.765827940626943
162,100,0.5,normal,True,-0.000147686421728903,0.908827393915596
162,100,1,chi-square,Naive,-0.107771177384838,0.273630360825314
162,100,1,chi-square,RC,-0.166575566060026,0.498845854653775
162,100,1,chi-square,True,-0.179040290382375,0.722919408575671
162,100,1,normal,Naive,-0.269026467428031,0.28742185079761
162,100,1,normal,RC,-0.23986930734079,0.677399546893498
162,100,1,normal,True,-0.185848801937775,0.993665913318194
162,300,0.5,chi-square,Naive,-0.0795934513423418,0.639241028214008
162,300,0.5,chi-square,RC,-0.115730563805397,0.826049472868768
162,300,0.5,chi-square,True,-0.0483554829058528,1.20537548815083
162,300,0.5,normal,Naive,0.197791588391797,0.760940913300398
162,300,0.5,normal,RC,0.216910887472611,1.09052491278503
162,300,0.5,normal,True,0.260556652375193,1.1543046593953
162,300,1,chi-square,Naive,-0.0642484953343833,0.308761481903558
162,300,1,chi-square,RC,-0.0930801692657591,0.492475839320423
162,300,1,chi-square,True,0.0370797010684239,1.06616413590474
162,300,1,normal,Naive,0.124882855872996,0.472264261604267
162,300,1,normal,RC,0.0610076965414342,0.996163522315157
162,300,1,normal,True,0.134782601178741,1.11379460389753
163,100,0.5,chi-square,Naive,0.0376283026554035,0.487204156929084
163,100,0.5,chi-square,RC,-0.0249380537480085,0.629527595488821
163,100,0.5,chi-square,True,0.0610572734613229,1.03911719635319
163,100,0.5,normal,Naive,-0.0425232339910066,0.883318671809119
163,100,0.5,normal,RC,0.0465298646738032,1.45621720762134
163,100,0.5,normal,True,-0.113825713061333,1.31346031239151
163,100,1,chi-square,Naive,-0.0247482330609729,0.604921303501508
163,100,1,chi-square,RC,-0.108165185662865,0.897100209492603
163,100,1,chi-square,True,-0.0217744159732083,1.47598382814467
163,100,1,normal,Naive,-0.222380075683455,0.399730647187509
163,100,1,normal,RC,-0.225169822912483,0.642544512249081
163,100,1,normal,True,-0.182524136185511,0.966055309240261
163,300,0.5,chi-square,Naive,0.134653912387561,0.513476497426508
163,300,0.5,chi-square,RC,0.0887596375240442,0.703072706074708
163,300,0.5,chi-square,True,0.108975695825532,0.78770409816744
163,300,0.5,normal,Naive,-0.0270737979076545,0.694454367426753
163,300,0.5,normal,RC,-0.041455404717243,1.10273348517572
163,300,0.5,normal,True,-0.0495565260943965,0.95871624457295
163,300,1,chi-square,Naive,0.0836584186830317,0.395323113486527
163,300,1,chi-square,RC,0.0247373583017265,0.603467637551937
163,300,1,chi-square,True,0.107623013561051,0.904021722924801
163,300,1,normal,Naive,-0.0998261217986396,0.424388836277185
163,300,1,normal,RC,-0.0817158680648626,0.819704158396536
163,300,1,normal,True,-0.117568304539725,0.973254105834248
164,100,0.5,chi-square,Naive,0.477872792197463,0.459542190479787
164,100,0.5,chi-square,RC,0.484823011806774,0.624084867451865
164,100,0.5,chi-square,True,0.400394980477876,0.547888653504987
164,100,0.5,normal,Naive,-0.122420654102095,0.573696494473588
164,100,0.5,normal,RC,-0.166481024442659,0.893964484276398
164,100,0.5,normal,True,-0.0983021779185681,0.999091776146838
164,100,1,chi-square,Naive,0.550906679234659,0.351317399256515
164,100,1,chi-square,RC,0.47554971044004,0.567550109462645
164,100,1,chi-square,True,0.639692727320578,0.824141941603378
164,100,1,normal,Naive,0.0557128110101059,0.642303142141762
164,100,1,normal,RC,0.0244675213209732,1.25930367301835
164,100,1,normal,True,-0.0468160703277146,1.01891232042202
164,300,0.5,chi-square,Naive,-0.149359654188527,0.589293534318059
164,300,0.5,chi-square,RC,-0.209542998887654,0.714458463720491
164,300,0.5,chi-square,True,-0.137417046933839,0.915492179209296
164,300,0.5,normal,Naive,-0.12820543968397,0.685790413097134
164,300,0.5,normal,RC,-0.0885166801848811,1.04536156311876
164,300,0.5,normal,True,-0.092715360916877,1.22700683889796
164,300,1,chi-square,Naive,0.140987676263226,0.643633030552123
164,300,1,chi-square,RC,0.0287611228016869,0.94708160899856
164,300,1,chi-square,True,0.137204181227473,1.28412920838124
164,300,1,normal,Naive,-0.0470273046080773,0.534914303983859
164,300,1,normal,RC,0.0244836681081184,1.20876926894868
164,300,1,normal,True,-0.0849887306663936,1.28769917265772
165,100,0.5,chi-square,Naive,0.0430719064258442,0.873162423102154
165,100,0.5,chi-square,RC,0.00651949610522636,1.01604135588327
165,100,0.5,chi-square,True,0.0250936293717737,1.55954132365053
165,100,0.5,normal,Naive,0.120099475669928,0.57643660365649
165,100,0.5,normal,RC,0.175986608801976,0.88424931658836
165,100,0.5,normal,True,0.0535239213204524,0.763767522107892
165,100,1,chi-square,Naive,-0.251150780962117,0.544772664089945
165,100,1,chi-square,RC,-0.290998830618503,0.803087948732599
165,100,1,chi-square,True,-0.269140822056417,0.960989592469989
165,100,1,normal,Naive,-0.179726547078587,0.571437939791417
165,100,1,normal,RC,-0.137669006958623,1.1123414084218
165,100,1,normal,True,-0.268512247972657,1.14933333766054
165,300,0.5,chi-square,Naive,0.107419125315721,0.747119477955072
165,300,0.5,chi-square,RC,0.0542493668975519,0.966407714611754
165,300,0.5,chi-square,True,0.0940961367984457,1.17634032223137
165,300,0.5,normal,Naive,0.0533372405935268,0.602431605310007
165,300,0.5,normal,RC,0.0945885247092252,0.969052857793596
165,300,0.5,normal,True,-0.0108654455097299,0.999968523227069
165,300,1,chi-square,Naive,-0.0567371880364231,0.50425277517709
165,300,1,chi-square,RC,-0.108742584096076,0.712459543057795
165,300,1,chi-square,True,-0.0624754109909846,1.33493821812099
165,300,1,normal,Naive,-0.0817309534853391,0.324731927287022
165,300,1,normal,RC,-0.066119219882717,0.605750481398362
165,300,1,normal,True,-0.0812929498914866,0.841307404791185
166,100,0.5,chi-square,Naive,-0.0364893005880151,0.50261915985741
166,100,0.5,chi-square,RC,-0.0699023222405769,0.636348546548871
166,100,0.5,chi-square,True,0.0579080047761964,1.15804435723071
166,100,0.5,normal,Naive,0.385635285397116,0.624671381128491
166,100,0.5,normal,RC,0.422059366255179,0.924564915395057
166,100,0.5,normal,True,0.410996655730468,1.23005710951061
166,100,1,chi-square,Naive,-0.112493196666343,0.263446957769738
166,100,1,chi-square,RC,-0.130700624973976,0.390943130557742
166,100,1,chi-square,True,-0.132129036495437,1.04309798060731
166,100,1,normal,Naive,0.0908926893109836,0.220574384594926
166,100,1,normal,RC,0.100043144040674,0.439105699633679
166,100,1,normal,True,0.1009219384335,1.05467957434822
166,300,0.5,chi-square,Naive,0.0975575997018852,0.675468424866469
166,300,0.5,chi-square,RC,0.0470074153046332,0.802157207870239
166,300,0.5,chi-square,True,0.13583269581574,1.20934277383844
166,300,0.5,normal,Naive,-0.150989395418152,0.543223840982451
166,300,0.5,normal,RC,-0.111278748147257,0.807078271072047
166,300,0.5,normal,True,-0.11745907284437,0.90027552619625
166,300,1,chi-square,Naive,0.258929696977383,0.372384225162812
166,300,1,chi-square,RC,0.210052375796364,0.502303443772622
166,300,1,chi-square,True,0.210873515514804,0.818787310444795
166,300,1,normal,Naive,-0.221800055374617,0.409389904304025
166,300,1,normal,RC,-0.196928640196023,0.822219681759543
166,300,1,normal,True,-0.226947917713566,1.11035250743975
167,100,0.5,chi-square,Naive,0.0355880886591679,0.248448175288521
167,100,0.5,chi-square,RC,0.0170526840733815,0.337294076614417
167,100,0.5,chi-square,True,0.0439721426051832,0.711547046739538
167,100,0.5,normal,Naive,-0.224908541758369,0.956772785264779
167,100,0.5,normal,RC,-0.229680050164313,1.45075681637482
167,100,0.5,normal,True,-0.214759004730635,1.06947623492977
167,100,1,chi-square,Naive,0.0688014934495237,0.25328819050888
167,100,1,chi-square,RC,0.0540832509060765,0.517687289069
167,100,1,chi-square,True,0.0443128478787881,0.624132861338571
167,100,1,normal,Naive,0.478241841692187,0.83415694720238
167,100,1,normal,RC,0.498511248760962,1.7713013982794
167,100,1,normal,True,0.402304172510199,1.49536977505211
167,300,0.5,chi-square,Naive,0.0231074907450652,0.751437226406353
167,300,0.5,chi-square,RC,-0.0140676581288472,0.951878649996797
167,300,0.5,chi-square,True,0.0467696473764504,1.14139324904852
167,300,0.5,normal,Naive,-0.147816493039801,0.633201763174848
167,300,0.5,normal,RC,-0.145054032351293,1.01437710639765
167,300,0.5,normal,True,-0.123342680497231,0.752199785754012
167,300,1,chi-square,Naive,0.15087291172028,0.318370314330726
167,300,1,chi-square,RC,0.0792465021822103,0.492780307728486
167,300,1,chi-square,True,0.118102263421124,0.862789984201972
167,300,1,normal,Naive,-0.0175321836446406,0.636569228071664
167,300,1,normal,RC,-0.030744081769089,1.37915421798298
167,300,1,normal,True,-0.0424032581879338,1.08258493726545
168,100,0.5,chi-square,Naive,-0.495429868995462,0.581625249157019
168,100,0.5,chi-square,RC,-0.545316463025531,0.740573291918441
168,100,0.5,chi-square,True,-0.457285902651825,1.20634018451073
168,100,0.5,normal,Naive,0.104719798819512,0.526056026620029
168,100,0.5,normal,RC,0.152873793790297,0.770168732071605
168,100,0.5,normal,True,0.0490365740183925,1.2316727596142
168,100,1,chi-square,Naive,0.587381708726968,0.144870779811595
168,100,1,chi-square,RC,0.556442114026197,0.259817072837143
168,100,1,chi-square,True,0.598177240935839,0.855879164304284
168,100,1,normal,Naive,-0.143192817707596,0.424100395713335
168,100,1,normal,RC,-0.0872405193610655,0.7329856921842
168,100,1,normal,True,-0.158023890301188,0.680950197206387
168,300,0.5,chi-square,Naive,-0.0552320826877671,0.493828878560428
168,300,0.5,chi-square,RC,-0.0914969496172057,0.602085872325558
168,300,0.5,chi-square,True,-0.0432697887960753,0.854591655085646
168,300,0.5,normal,Naive,0.0319449801474737,0.644872620769489
168,300,0.5,normal,RC,0.0231833806773097,1.02894314953264
168,300,0.5,normal,True,0.0596078267757999,1.08846250089958
168,300,1,chi-square,Naive,-0.0540991811919905,0.582718876972771
168,300,1,chi-square,RC,-0.198054882165188,1.06144756577616
168,300,1,chi-square,True,0.0246692326339559,1.29645520945757
168,300,1,normal,Naive,0.0378258584978148,0.406305081314719
168,300,1,normal,RC,0.0715276863035861,0.788684107055346
168,300,1,normal,True,0.068894366726893,0.941874654213904
169,100,0.5,chi-square,Naive,0.237259144765129,0.520738652603559
169,100,0.5,chi-square,RC,0.188302131093763,0.698567593232736
169,100,0.5,chi-square,True,0.318133566340643,1.15756220991329
169,100,0.5,normal,Naive,0.293864341060514,0.686174157991022
169,100,0.5,normal,RC,0.327409169278364,0.890956185239679
169,100,0.5,normal,True,0.224601296753063,0.868469962714954
169,100,1,chi-square,Naive,-0.0280905543806396,0.469142110991875
169,100,1,chi-square,RC,-0.115779475128622,0.670097005013285
169,100,1,chi-square,True,-0.0255956392725759,0.625173813335436
169,100,1,normal,Naive,0.241633762105912,0.81053255199019
169,100,1,normal,RC,0.340366363509698,1.45840483740047
169,100,1,normal,True,0.326870246142488,1.75427709452498
169,300,0.5,chi-square,Naive,0.202588676497421,0.676596285072353
169,300,0.5,chi-square,RC,0.165772097639488,0.849053450177199
169,300,0.5,chi-square,True,0.176509130182527,1.24851530257798
169,300,0.5,normal,Naive,-0.260967875572341,0.685355461408154
169,300,0.5,normal,RC,-0.2580860635692,1.03673226740534
169,300,0.5,normal,True,-0.256835533655739,0.893698945066191
169,300,1,chi-square,Naive,0.0774623856157814,0.47736776919535
169,300,1,chi-square,RC,-0.00809483436879003,0.759650419127488
169,300,1,chi-square,True,0.0926978646032322,1.1924458590592
169,300,1,normal,Naive,0.134302897219546,0.589233260873802
169,300,1,normal,RC,0.150959832451994,0.979010128328468
169,300,1,normal,True,0.165058876790771,1.35036142624842
170,100,0.5,chi-square,Naive,-0.117175589392911,0.239639049183615
170,100,0.5,chi-square,RC,-0.123840991308869,0.266161352949882
170,100,0.5,chi-square,True,-0.121659295697902,0.561367946668806
170,100,0.5,normal,Naive,-0.0475653622492036,0.866899870443869
170,100,0.5,normal,RC,-0.0957158834952062,1.27162442833258
170,100,0.5,normal,True,-0.0273966170467404,1.26018541749764
170,100,1,chi-square,Naive,0.120292167787194,0.656000214828898
170,100,1,chi-square,RC,0.0627122441802984,1.0993720391449
170,100,1,chi-square,True,0.263820122991851,1.45310224336969
170,100,1,normal,Naive,0.211379025567124,0.589949537389564
170,100,1,normal,RC,0.319816867962926,1.46776719467395
170,100,1,normal,True,0.1932329585484,1.82423176706938
170,300,0.5,chi-square,Naive,0.208333541359222,0.609447838183716
170,300,0.5,chi-square,RC,0.165029312133973,0.783929249431474
170,300,0.5,chi-square,True,0.18946859735525,1.02086339977284
170,300,0.5,normal,Naive,0.0171482996786653,0.504098370972559
170,300,0.5,normal,RC,-0.0142521351570297,0.801504469294823
170,300,0.5,normal,True,0.0505670476902528,0.721879365267558
170,300,1,chi-square,Naive,-0.11264968387977,0.459017225392907
170,300,1,chi-square,RC,-0.175009796363341,0.6936737261474
170,300,1,chi-square,True,-0.0428341722028362,1.01730930316165
170,300,1,normal,Naive,-0.0151439528672483,0.530609384159122
170,300,1,normal,RC,-0.0267965145755424,0.945575060869593
170,300,1,normal,True,-0.0147875941469363,1.07366848557154
171,100,0.5,chi-square,Naive,-0.605268384301988,0.492250392133903
171,100,0.5,chi-square,RC,-0.625267310671905,0.715120857155921
171,100,0.5,chi-square,True,-0.652916803202946,1.02363532541775
171,100,0.5,normal,Naive,-0.301964610548504,0.603513561851238
171,100,0.5,normal,RC,-0.342376566754242,0.817474628571563
171,100,0.5,normal,True,-0.311437319908092,1.05193753865396
171,100,1,chi-square,Naive,0.0306820370743156,0.628512346239747
171,100,1,chi-square,RC,-0.0614369374207324,0.88886594286211
171,100,1,chi-square,True,-0.00866929958134816,1.22550538792497
171,100,1,normal,Naive,-0.142124856297105,0.502683722074659
171,100,1,normal,RC,-0.210052762947703,1.19038018741708
171,100,1,normal,True,-0.18326557856993,1.15471722466649
171,300,0.5,chi-square,Naive,-0.0343373500324438,0.667446132268906
171,300,0.5,chi-square,RC,-0.0825703400910254,0.825697678267462
171,300,0.5,chi-square,True,0.0319579883812467,1.07549300146301
171,300,0.5,normal,Naive,0.156441248915236,0.566443451810006
171,300,0.5,normal,RC,0.139263005582028,0.828422619135614
171,300,0.5,normal,True,0.214697411609242,1.00278917428871
171,300,1,chi-square,Naive,-0.111477302949961,0.441912564816458
171,300,1,chi-square,RC,-0.16938442394192,0.630910671129805
171,300,1,chi-square,True,-0.0744145557310101,1.25844435191961
171,300,1,normal,Naive,-0.104185185177332,0.372316307656591
171,300,1,normal,RC,-0.111894558508323,0.907104656659275
171,300,1,normal,True,-0.126778100143186,1.00559258268121
172,100,0.5,chi-square,Naive,-0.165336217168842,0.728284626869952
172,100,0.5,chi-square,RC,-0.230211486296639,0.925010399225891
172,100,0.5,chi-square,True,-0.141079790973064,0.882447689478971
172,100,0.5,normal,Naive,-0.052543752419153,0.451637411692158
172,100,0.5,normal,RC,-0.00222137911952639,0.755009309844906
172,100,0.5,normal,True,0.0597104569721255,0.891982241631338
172,100,1,chi-square,Naive,-0.255739686478985,0.685188507582394
172,100,1,chi-square,RC,-0.400816001083813,1.31687535847459
172,100,1,chi-square,True,-0.218827039156731,1.62246232995109
172,100,1,normal,Naive,-0.221731440786639,0.630727223621035
172,100,1,normal,RC,-0.197442801520474,1.20614560577298
172,100,1,normal,True,-0.24872041216199,1.2123879738262
172,300,0.5,chi-square,Naive,0.0356325696368454,0.682871765077902
172,300,0.5,chi-square,RC,-0.0394948325499648,0.890796131514702
172,300,0.5,chi-square,True,0.0185882451443869,1.16010088336278
172,300,0.5,normal,Naive,-0.123825704497416,0.725829884876483
172,300,0.5,normal,RC,-0.126703021582477,1.09398218224565
172,300,0.5,normal,True,-0.0957256210692364,1.16350267725936
172,300,1,chi-square,Naive,0.147919184134221,0.423249304728593
172,300,1,chi-square,RC,0.117532722971822,0.700051251381311
172,300,1,chi-square,True,0.12850851915168,1.00943885842259
172,300,1,normal,Naive,-0.00635665151902808,0.584804319080621
172,300,1,normal,RC,0.0415121964563983,1.08449663518097
172,300,1,normal,True,0.0322132299976275,0.91534486439861
173,100,0.5,chi-square,Naive,0.110264889196296,0.583924423037615
173,100,0.5,chi-square,RC,0.060321632892563,0.761736713933978
173,100,0.5,chi-square,True,0.139158232571292,0.668286788374067
173,100,0.5,normal,Naive,0.111106256038842,0.70665492532144
173,100,0.5,normal,RC,0.0629251987393032,1.13157476367916
173,100,0.5,normal,True,0.143252213037438,0.958954268545871
173,100,1,chi-square,Naive,-0.135033483817012,0.39404313398142
173,100,1,chi-square,RC,-0.255332389864181,0.713053536265051
173,100,1,chi-square,True,-0.0964063212534466,0.793510852521235
173,100,1,normal,Naive,0.196698477537961,0.446371407057481
173,100,1,normal,RC,0.144359496729492,0.794097853432557
173,100,1,normal,True,0.23893938487448,0.816301442856138
173,300,0.5,chi-square,Naive,0.0649318706638774,0.432316263895344
173,300,0.5,chi-square,RC,0.0287945669370373,0.571965583427005
173,300,0.5,chi-square,True,0.0664474436965034,1.04570679742308
173,300,0.5,normal,Naive,-0.052091632826445,0.742948421651677
173,300,0.5,normal,RC,0.00519300220422753,1.11110351126867
173,300,0.5,normal,True,-0.0863654606583352,1.10036892554353
173,300,1,chi-square,Naive,0.117783842861988,0.445264857820441
173,300,1,chi-square,RC,0.0135438008559082,0.690938438008555
173,300,1,chi-square,True,0.132391929511265,1.0582061193132
173,300,1,normal,Naive,-0.170640696684986,0.385553948105125
173,300,1,normal,RC,-0.170417700282956,0.907279149959667
173,300,1,normal,True,-0.166612876788391,0.762856801086601
174,100,0.5,chi-square,Naive,0.129171196209149,0.281444795388277
