SIM,LAMBDA,alpha,beta
872,1,-0.0200237780615461,0.525955277210112
872,1.1,-0.0416319080281618,0.463130879150696
872,1.2,-0.0324883744238706,0.370731946375439
872,1.3,-0.0407260083507603,0.41093630035268
872,1.4,-0.0184294110308311,0.405888911979384
872,1.5,-0.0414241029143529,0.373770349347241
872,1.6,-0.0261261993161776,0.353138075597802
872,1.7,-0.0486276012000066,0.426833230343765
872,1.8,-0.0453615730822691,0.371222565141229
872,1.9,-0.02459164199185,0.389459682978114
872,2,-0.0360658355188204,0.307716163285367
873,0,-0.0352475941193883,0.602708588599198
873,0.1,-0.0290758031027215,0.581185169374795
873,0.2,-0.0212670318104615,0.542793112990126
873,0.3,-0.0466824631062602,0.557401327693649
873,0.4,-0.02033317238683,0.500019869948609
873,0.5,-0.0267286431927112,0.54588454789137
873,0.6,-0.0083422569238338,0.472137601681758
873,0.7,-0.0170550391539558,0.459917662015338
873,0.8,-0.0243185469731938,0.530599374324376
873,0.9,-0.0181781217574153,0.430164657027089
873,1,-0.0240735212706506,0.430407402692534
873,1.1,-0.0321039388098155,0.349948194828374
873,1.2,-0.0314027612582764,0.424536553194008
873,1.3,-0.0255710475105436,0.479922667253854
873,1.4,-0.0125957038557473,0.372973026783166
873,1.5,0.0050327570487037,0.442308162351206
873,1.6,-0.000222672209225925,0.345002798400531
873,1.7,-0.0403709292700439,0.410484194942342
873,1.8,0.000344718942842018,0.34397336079644
873,1.9,-0.0583924789228358,0.424968907932774
873,2,-0.0317126468269934,0.226480436944167
874,0,-0.0352475941193883,0.602708588599198
874,0.1,-0.0243539514848265,0.571805983659129
874,0.2,-0.0302876405082944,0.545253329182721
874,0.3,-0.0139232902568171,0.540606194821733
874,0.4,-0.0661189416596666,0.621487317472363
874,0.5,-0.0284894966012285,0.491138910469096
874,0.6,-0.0273507348130516,0.431995969701647
874,0.7,-0.0614478396587801,0.505678289062391
874,0.8,-0.0547171652233706,0.450814546396491
874,0.9,-0.0403382721719192,0.39914417443543
874,1,-0.0172771585962939,0.382731177010915
874,1.1,-0.0457085524723327,0.468503912752223
874,1.2,-0.041864836970488,0.490473992150785
874,1.3,-0.0346873863893738,0.402987292904403
874,1.4,-0.0212204198522338,0.347267780711669
874,1.5,-0.0414186727199317,0.383859478564183
874,1.6,-0.00666355980800372,0.372025446154199
874,1.7,0.0187108292495546,0.349002927260169
874,1.8,-0.0739162582742959,0.403682830016096
874,1.9,-0.0139679603204663,0.269549083274416
874,2,-0.0287493294514234,0.416073460983732
875,0,-0.0352475941193883,0.602708588599198
875,0.1,-0.0296469020365055,0.569304610302596
875,0.2,-0.0440466955016173,0.578291521233215
875,0.3,-0.055740326106321,0.576354372076397
875,0.4,-0.0465757053171493,0.52619932468333
875,0.5,-0.0279947098286249,0.496461752488841
875,0.6,-0.0244710207441897,0.450661209058978
875,0.7,-0.0126044487781648,0.434916232434001
875,0.8,-0.0273223673012501,0.41323715754427
875,0.9,-0.0283055841005844,0.488020999077854
875,1,-0.0357042111792074,0.445553466457231
875,1.1,-0.0419676624809043,0.381141680540601
875,1.2,-0.0294711366326574,0.348824601722639
875,1.3,-0.0358449278491338,0.315003514514521
875,1.4,-0.017122040486668,0.392049961712941
875,1.5,-0.0185385532290345,0.387964468803331
875,1.6,-0.0561567144696362,0.371257302648458
875,1.7,-0.0349141143404948,0.44483207852883
875,1.8,-0.037943435244274,0.347406340603403
875,1.9,-0.00123645251531088,0.367538898032229
875,2,0.00329601137140107,0.305934500840734
876,0,-0.0352475941193883,0.602708588599198
876,0.1,-0.024006086456561,0.591633751917585
876,0.2,-0.0388746805267201,0.565213720224823
876,0.3,-0.0396190005048608,0.555405823958214
876,0.4,-0.0398894428644385,0.508542454029943
876,0.5,-0.0161502726758685,0.500558565378458
876,0.6,-0.0200892274870981,0.56728775533825
876,0.7,-0.0262599835143326,0.417731133924782
876,0.8,-0.00835770217764664,0.426474043319525
876,0.9,-0.0433442241012261,0.436182479096191
876,1,-0.0131218644812426,0.391191345140186
876,1.1,-0.0359394950083119,0.36358304451555
876,1.2,-0.0318814957500138,0.328355620594618
876,1.3,-0.0135026547093824,0.376187040654555
876,1.4,-0.0244940020558475,0.315861772391961
876,1.5,-0.0235745816158981,0.388867355015731
876,1.6,-0.05479455195748,0.461720957703377
876,1.7,-0.0405044880444838,0.370672327016245
876,1.8,-0.0440232642090864,0.34311245140362
876,1.9,-0.0189236645681208,0.475886002862153
876,2,-0.0256761504841214,0.295650996607082
877,0,-0.0352475941193883,0.602708588599198
877,0.1,-0.0175705374388126,0.550367035143351
877,0.2,-0.0220068274462572,0.539129989523086
877,0.3,-0.0363426696540403,0.633333469081758
877,0.4,-0.050222482901431,0.496759049069598
877,0.5,0.00718169362442511,0.480525198902302
877,0.6,-0.0518044179697542,0.395183318669994
877,0.7,-0.0154567149281015,0.5120372937637
877,0.8,-0.0312452572604327,0.466057681374461
877,0.9,-0.0252559983395343,0.372434854409731
877,1,-0.0194687715826748,0.378827283416525
877,1.1,-0.0171350168020154,0.457936282610083
877,1.2,-0.0437404724385047,0.337784414490797
877,1.3,-0.0175204262894342,0.37111479015831
877,1.4,-0.033324020229449,0.312889445455632
877,1.5,-0.0268411861308731,0.464812672767898
877,1.6,-0.034764721593698,0.349155761504292
877,1.7,-0.0133011476758921,0.331215086361911
877,1.8,-0.0530089457514146,0.408373679727543
877,1.9,-0.069503735588609,0.405508226995059
877,2,-0.0266518915154904,0.348421329081627
878,0,-0.0352475941193883,0.602708588599198
878,0.1,-0.0239670830695974,0.540575015719464
878,0.2,-0.0197791135318974,0.528903029146739
878,0.3,-0.0109752696717326,0.532840220907571
878,0.4,-0.0351741403174139,0.490669045597737
878,0.5,-0.0170681702536091,0.56585254980742
878,0.6,-0.0398252602126865,0.478180447653981
878,0.7,-0.0118375175344858,0.475662674242224
878,0.8,-0.0227222085295392,0.495241966711002
878,0.9,-0.0275353574177471,0.496132958835279
878,1,-0.0276777762243978,0.336439095491316
878,1.1,0.00563357937947632,0.320912383855747
878,1.2,-0.0627852176014608,0.495826694885232
878,1.3,-0.0187248030212841,0.41376923675684
878,1.4,-0.058785356831058,0.401315165852386
878,1.5,-0.0457834198719416,0.361228638857448
878,1.6,-0.0143342259146926,0.304226237146115
878,1.7,-0.0126371619734066,0.298594605763135
878,1.8,-0.0242755032426578,0.345977627916858
878,1.9,0.00313080053393144,0.276009486723191
878,2,-0.0220975128837351,0.476446731946819
879,0,-0.0352475941193883,0.602708588599198
879,0.1,-0.0299912557414516,0.571482471274658
879,0.2,-0.0379074291830613,0.471886351682185
879,0.3,-0.0547951183474332,0.564619392731056
879,0.4,-0.0191912775792307,0.621854828208881
879,0.5,-0.00222096026346817,0.504631908005201
879,0.6,-0.0428987951668911,0.368021324771566
879,0.7,-0.0481421017226469,0.452711604523057
879,0.8,-0.0261261598016611,0.402521125733153
879,0.9,-0.02339715431179,0.531053924072046
879,1,-0.0237740391445911,0.438044460711164
879,1.1,-0.03518963962256,0.446046645516626
879,1.2,-0.040851836845551,0.418443848693988
879,1.3,-0.0477282277746206,0.35159773857933
879,1.4,-0.0248901985852055,0.303737132720207
879,1.5,-0.0169236979066811,0.374774104936479
879,1.6,-0.0213869756897512,0.407321126430073
879,1.7,-0.0453995672636376,0.460900269091287
879,1.8,-0.0136743683697881,0.395239040824576
879,1.9,-0.0356758456087074,0.298012146256989
879,2,-0.0368189602599114,0.331212743379169
880,0,-0.0352475941193883,0.602708588599198
880,0.1,-0.0405246989864241,0.628600091274842
880,0.2,-0.0214001346009623,0.56327374501571
880,0.3,-0.0324325529510814,0.546610773125328
880,0.4,-0.0207187257605645,0.518592654175279
880,0.5,-0.0390307707659844,0.481994520876282
880,0.6,-0.0417195900445796,0.514076712798263
880,0.7,-0.0148344810560006,0.485302382916434
880,0.8,-0.0419912679140613,0.444631247869012
880,0.9,-0.0257052972001681,0.402464216619781
880,1,-0.0243880169228436,0.413142255409002
880,1.1,-0.0589875010064942,0.460275994859738
880,1.2,-0.0568143493998087,0.43666495525264
880,1.3,-0.0256532420326708,0.405703880233301
880,1.4,0.0319872098530505,0.515985174298034
880,1.5,-0.00480389312946631,0.339689180210504
880,1.6,-0.00447823012896759,0.350653520154979
880,1.7,-0.01587558633965,0.317078284661414
880,1.8,0.00265028544656106,0.497934129394835
880,1.9,-0.00596526193992475,0.271038916435606
880,2,-0.0260890986275659,0.37687626881498
881,0,-0.0352475941193883,0.602708588599198
881,0.1,-0.0344852971651884,0.58570284518204
881,0.2,-0.0245412253393623,0.504232270984134
881,0.3,-0.0346595685835626,0.546712866232504
881,0.4,-0.0390901041412894,0.546997767959051
881,0.5,-0.0350684410812906,0.51135770375973
881,0.6,-0.0602178606566595,0.45204515052604
881,0.7,-0.0298792985131555,0.531835751028181
881,0.8,-0.0328977408351901,0.461776827605414
881,0.9,-0.0277773892133078,0.466630992167778
881,1,-0.0299204889044012,0.493740239530517
881,1.1,-0.0412539544796613,0.457325748964541
881,1.2,-0.0579140748032527,0.414295242867687
881,1.3,-0.0332283788027694,0.353146039225116
881,1.4,-0.0295011714299809,0.279176659254893
881,1.5,-0.0252303554899634,0.341366113160019
881,1.6,-0.0434133602064213,0.370782017757243
881,1.7,-0.0143018990694528,0.290698725063447
881,1.8,-0.0472725094804785,0.414754519161172
881,1.9,-0.0601334077565217,0.601598869895931
881,2,-0.0488681648911255,0.414853877080709
882,0,-0.0352475941193883,0.602708588599198
882,0.1,-0.0329446963103797,0.597256018396158
882,0.2,-0.0601650873789378,0.562135563124772
882,0.3,-0.0260374009084041,0.531715745994025
882,0.4,-0.0209191726962442,0.527030433009816
882,0.5,-0.0186587563901631,0.536697992413987
882,0.6,-0.0205311757869257,0.586343834884949
882,0.7,-0.0349768057610651,0.48073046912494
882,0.8,-0.0144319654111454,0.445741367496373
882,0.9,-0.0199354516930778,0.488518815934139
882,1,-0.0264166718363916,0.35430101017277
882,1.1,-0.00156955027837124,0.566426434616039
882,1.2,-0.0312864946397533,0.376784007516503
882,1.3,-0.0819525074904682,0.447905516044713
882,1.4,-0.0171458533322487,0.374232500885843
882,1.5,-0.00320197452501468,0.33522813670755
882,1.6,-0.0531730743938969,0.40043919726594
882,1.7,-0.0288441839901689,0.387278168705999
882,1.8,-0.0258453970003816,0.50290405803128
882,1.9,-0.0315846769825603,0.294601901087653
882,2,-0.0219810602701329,0.395422694201219
883,0,-0.0352475941193883,0.602708588599198
883,0.1,-0.0293590890029351,0.546628400210469
883,0.2,-0.0556747982640904,0.554151367795344
883,0.3,-0.0188191959987092,0.554736846093998
883,0.4,-0.0181288446671065,0.465820589242083
883,0.5,-0.0373578140996321,0.557697736936328
883,0.6,-0.0393823369508034,0.51878300878809
883,0.7,-0.0598052727432399,0.472722365825719
883,0.8,-0.0656842176198868,0.425066374956037
883,0.9,-0.0156355895601219,0.420671532833031
883,1,-0.0220057946717696,0.451398541652111
883,1.1,-0.0100601527705177,0.468962480813875
883,1.2,-0.0208864995223275,0.567206165930458
883,1.3,-0.0113930245972444,0.431500975064525
883,1.4,-0.0320039114806598,0.41302335483198
883,1.5,-0.0362327817663127,0.443083140542612
883,1.6,-0.0241022306321699,0.348711149213975
883,1.7,0.00554131730856004,0.351771624517624
883,1.8,-0.00227749567040506,0.382379535962581
883,1.9,-0.0187652824722088,0.374014137666857
883,2,-0.0433945235508282,0.350064688318673
884,0,-0.0352475941193883,0.602708588599198
884,0.1,-0.0375787476765782,0.578060495117943
884,0.2,-0.0179262775712776,0.566108993376362
884,0.3,-0.0566346507155851,0.56472530622295
884,0.4,-0.0280750389111696,0.505857221485273
884,0.5,-0.0136084008895917,0.522283444474305
884,0.6,-0.0155863034909548,0.534203406244164
884,0.7,-0.0291835933636837,0.474256351710974
884,0.8,-0.0434616263039524,0.495217243544884
884,0.9,-0.0238260325633406,0.433649059590466
884,1,-0.028000584043097,0.431568708614992
884,1.1,-0.0254183756781924,0.424029927440489
884,1.2,-0.0240145267178684,0.481610339251072
884,1.3,0.0131173537391464,0.507588719800709
884,1.4,-0.0227142539709173,0.409399834350677
884,1.5,-0.0439010619198319,0.470272792122385
884,1.6,-0.0156264339286002,0.335255377863271
884,1.7,-0.0405240133447512,0.341728090728612
884,1.8,-0.00985320372022979,0.332602366823116
884,1.9,-0.0395513584769123,0.380429133073083
884,2,0.0266692721094678,0.391469020924103
885,0,-0.0352475941193883,0.602708588599198
885,0.1,-0.0383905902176264,0.586689676618053
885,0.2,-0.0241171321062684,0.552786395389608
885,0.3,-0.0257232698189184,0.521873118750631
885,0.4,-0.00281869625790964,0.611674133764134
885,0.5,-0.0521723914760189,0.50089928017995
885,0.6,-0.046250830979957,0.494004276039803
885,0.7,-0.0320228393036846,0.411932332438085
885,0.8,-0.0200413926176555,0.436200308463186
885,0.9,-0.0148154563828509,0.501767985048775
885,1,-0.016762689319982,0.385887242364897
885,1.1,-0.00874522107413433,0.46507191579622
885,1.2,-0.00292709260693187,0.493423649603056
885,1.3,-0.070681980639075,0.402672709985742
885,1.4,-0.0213595505821375,0.410587251709777
885,1.5,-0.0283252046251886,0.408572546289031
885,1.6,-0.0450434656393987,0.349241865460682
885,1.7,-0.031820475917563,0.414157684126471
885,1.8,-0.0180404382248703,0.31999506282325
885,1.9,-0.0222426100683481,0.304382513798275
885,2,-0.00584206403077779,0.38362793064968
886,0,-0.0352475941193883,0.602708588599198
886,0.1,-0.0426306587972003,0.595363754708868
886,0.2,-0.0251198333686442,0.56619335674725
886,0.3,-0.0307525287286148,0.603163588616515
886,0.4,-0.035760474423814,0.521837967638507
886,0.5,-0.0247142459531425,0.530488357300236
886,0.6,-0.0218309853091612,0.519425356427504
886,0.7,-0.0257977974327853,0.578198216488722
886,0.8,-0.0331124104968794,0.456212656700219
886,0.9,-0.0346648142882329,0.544377790094637
886,1,-0.0432612951684918,0.425918623769275
886,1.1,-0.0503835072946595,0.42738039518544
886,1.2,-0.0380271616110032,0.504743539387481
886,1.3,-0.0251863432516331,0.40041971518983
886,1.4,-0.0515517938309806,0.38422439912834
886,1.5,-0.0436055486543368,0.393904832031724
886,1.6,-0.0163096826856055,0.410923129559042
886,1.7,-0.013118686806479,0.262403285229008
886,1.8,-0.0323333833110395,0.315657794092532
886,1.9,-0.057780634708844,0.312547241969499
886,2,-0.0344227819191852,0.335770889033324
887,0,-0.0352475941193883,0.602708588599198
887,0.1,-0.0333095628608961,0.582280732724736
887,0.2,-0.0433933907627739,0.599783119574251
887,0.3,-0.022542226135276,0.520507170454976
887,0.4,-0.021447186536714,0.57967960981226
887,0.5,-0.0306456926222554,0.445558718360948
887,0.6,-0.0347365670991112,0.520454079914249
887,0.7,-0.0357376784783,0.45011967781612
887,0.8,-0.00257179611027903,0.402427847821539
887,0.9,-0.016051876208314,0.445639515227821
887,1,-0.0166519115855483,0.467719856324533
887,1.1,-0.0333464522844954,0.387216615071598
887,1.2,-0.0351889358148409,0.436988657947976
887,1.3,-0.0116157789447191,0.463287022311065
887,1.4,-0.0557858112989405,0.506040087071569
887,1.5,-0.0478518587084824,0.397480620302775
887,1.6,-0.0414888925404098,0.451554417236524
887,1.7,-0.0301381505152794,0.512091265510637
887,1.8,-0.0194727023160503,0.351019563900622
887,1.9,0.00891487569082466,0.3798386058057
887,2,-0.0444455322200662,0.38607964056108
888,0,-0.0352475941193883,0.602708588599198
888,0.1,-0.0227361163365275,0.580322816404389
888,0.2,-0.025512088282283,0.560718596350757
888,0.3,-0.0155461677091875,0.575360832606845
888,0.4,-0.0151595795061774,0.500791481647193
888,0.5,-0.00717759625297735,0.482096814239926
888,0.6,0.0096139960334394,0.469790689839232
888,0.7,-0.0464095199497533,0.5352301671536
888,0.8,-0.0209881912015182,0.467197540170123
888,0.9,-0.0247829764820992,0.493726993953033
888,1,0.00592463498628845,0.503176477193555
888,1.1,-0.00944951193383961,0.38599607101255
888,1.2,-0.00164254660335892,0.433653968693239
888,1.3,-0.0283170144071291,0.328480309812054
888,1.4,-0.0400514671524791,0.349408394970376
888,1.5,-0.0539039524495657,0.374914100841175
888,1.6,-0.0181232009072524,0.47164760708096
888,1.7,-0.0247327580592063,0.422339935938068
888,1.8,-0.0322358519756257,0.332432435375062
888,1.9,0.00181068127408534,0.412692551721634
888,2,0.00991637616649935,0.42909389063627
889,0,-0.0352475941193883,0.602708588599198
889,0.1,-0.0322561685173221,0.553090082629575
889,0.2,-0.03681669243702,0.564047946971445
889,0.3,-0.0206291899946135,0.542441980363414
889,0.4,-0.0154901739677151,0.531604827390798
889,0.5,-0.0433379407431167,0.487536376547173
889,0.6,-0.0526706332697391,0.479506847765161
889,0.7,-0.0163537704736669,0.484097865443865
889,0.8,-0.0168134052877446,0.495957190971982
889,0.9,-0.0243080958262406,0.476789035199321
889,1,-0.0299974562855674,0.413396577504457
889,1.1,0.00504723650889418,0.456623324641245
889,1.2,-0.0199923900733332,0.310058814719629
889,1.3,-0.0271927665204984,0.377351788593449
889,1.4,-0.0120869499477202,0.379775406352622
889,1.5,-0.0219106620647736,0.377513611059568
889,1.6,-0.0370779999277248,0.309888244145384
889,1.7,-0.0335636564051235,0.287389246696482
889,1.8,-0.0438929647852412,0.358132273315732
889,1.9,-0.0165301184996376,0.369518767251167
889,2,-0.00253347327391653,0.361161623405388
890,0,-0.0352475941193883,0.602708588599198
890,0.1,-0.0349313376865914,0.583857504489806
890,0.2,-0.0463151959658989,0.549254397082525
890,0.3,-0.00989395949293923,0.483335709586348
890,0.4,-0.05326516200515,0.569201001765342
890,0.5,-0.0277979122290668,0.531188382693715
890,0.6,-0.0593061378454736,0.568471977346312
890,0.7,-0.0463411958725098,0.504881378835789
890,0.8,-0.0294454551609237,0.493686171469343
890,0.9,-0.0275226539578903,0.436048098151852
890,1,-0.00752928972879143,0.477466257640803
890,1.1,-0.0609180334781226,0.500194913792034
890,1.2,-0.0142462234291738,0.371096505788732
890,1.3,0.00790688715312011,0.380937870998826
890,1.4,-0.0343885408441601,0.434081622896616
890,1.5,-0.0378390042248673,0.347050485331102
890,1.6,-0.00716530761990612,0.294121300165577
890,1.7,-0.0492343562978623,0.432024660777233
890,1.8,-0.0200302257853122,0.390280939235975
890,1.9,-0.00367855239043658,0.359075352786505
890,2,-0.0201288872454263,0.281078379525974
891,0,-0.0352475941193883,0.602708588599198
891,0.1,-0.0378361771809424,0.614307712802126
891,0.2,-0.0355745431236774,0.555956671686488
891,0.3,-0.0361833719098087,0.525550429927597
891,0.4,-0.0268398230146321,0.498287036916595
891,0.5,-0.0287277543588465,0.423122609605669
891,0.6,-0.0551446508974985,0.500185427437743
891,0.7,-0.0414843894587874,0.545737336247658
891,0.8,-0.0400285726386041,0.4388592587112
891,0.9,-0.0295959488412103,0.375403604379383
891,1,-0.0364514157675468,0.404286246441073
891,1.1,-0.0294121404642077,0.424343243587768
891,1.2,-0.02838522629866,0.298785095850751
891,1.3,-0.00794175147693989,0.421302787401595
891,1.4,-0.0397278414255905,0.62886739356668
891,1.5,-0.0341334206693293,0.373640009366531
891,1.6,-0.0493322445878241,0.507583427714702
891,1.7,-0.0269798162330431,0.306916999745137
891,1.8,-0.0236103880638203,0.37049091744902
891,1.9,0.00897168519873689,0.313373851750609
891,2,-0.00662260393035884,0.369441324878689
892,0,-0.0352475941193883,0.602708588599198
892,0.1,-0.0280476004772751,0.563018388323319
892,0.2,-0.0402803799937928,0.594497426020133
892,0.3,-0.0200148350362083,0.548661352160095
892,0.4,-0.0280458854951847,0.515237469171026
892,0.5,-0.0315771588633496,0.488981935386833
892,0.6,-0.0366324286647733,0.462058267861001
892,0.7,-0.0136542648633954,0.457656410662534
892,0.8,-0.0155539192725605,0.534450625390187
892,0.9,-0.0250391662454812,0.450070477074126
892,1,-0.0453830923222909,0.46364648941158
892,1.1,-0.0236059246736453,0.437157317470608
892,1.2,-0.0219051175766212,0.410185561961317
892,1.3,-0.025399988706652,0.489995580964733
892,1.4,0.00841092580139999,0.384152063881504
892,1.5,-0.0352880453165785,0.341981112396287
892,1.6,-0.00236999633915376,0.380253331180599
892,1.7,-0.0446750760799152,0.35223770951049
892,1.8,-0.0282978537860873,0.321769015939559
892,1.9,-0.0102440777306532,0.286007016113263
892,2,-0.00619233945257286,0.349455526030399
893,0,-0.0352475941193883,0.602708588599198
893,0.1,-0.0371020172984878,0.54225450664978
893,0.2,-0.0254579587184867,0.540442380180918
893,0.3,-0.0505976923222169,0.535741967860869
893,0.4,-0.0057319921717273,0.526073095291731
893,0.5,-0.0468816105258993,0.551147884538769
893,0.6,-0.00595578512816942,0.565282747865771
893,0.7,-0.0282310911059918,0.46746763031827
893,0.8,-0.036619075712892,0.548562556606751
893,0.9,-0.0415529368320904,0.470505874521612
893,1,-0.0126789997550245,0.429100325049049
893,1.1,-0.0287969451934093,0.39181030144488
893,1.2,-0.00453361289940723,0.345894118258307
893,1.3,-0.00723658713289053,0.433021748370214
893,1.4,-0.0215042913447059,0.473963717548408
893,1.5,-0.0244761273007543,0.415161398352631
893,1.6,-0.0396166797764353,0.321637728262294
893,1.7,-0.04740618704036,0.37185463305595
893,1.8,0.00570173883459974,0.377394309863977
893,1.9,-0.00212493504109721,0.371034071203789
893,2,-0.00766463116790748,0.330096441713649
894,0,-0.0352475941193883,0.602708588599198
894,0.1,-0.0413661622286525,0.540756625844751
894,0.2,-0.02726711301629,0.514822364931073
894,0.3,-0.0284822022743971,0.564598749976672
894,0.4,-0.0235850246661587,0.554040483138946
894,0.5,-0.0379651339919536,0.55944067363171
894,0.6,-0.0408970143704572,0.534461507103126
894,0.7,-0.0281348145311816,0.456336849078647
894,0.8,-0.0349155078312873,0.4707571558354
894,0.9,-0.00526685406330403,0.533297212182675
894,1,-0.0315659062234838,0.448959931184581
894,1.1,-0.00605572811912296,0.493987245418086
894,1.2,-0.0130633765382953,0.429549535410762
894,1.3,-0.00143416851951755,0.495981817199167
894,1.4,-0.00788807135649678,0.496904534963386
894,1.5,-0.00368612356638512,0.336414104747327
894,1.6,-0.0121430036953708,0.407026969383299
894,1.7,-0.00906632176370105,0.337617289176451
894,1.8,-0.0458390641788114,0.421039649565654
894,1.9,-0.0318201407203527,0.386306119327523
894,2,-0.0245790635316409,0.342192135029866
895,0,-0.0352475941193883,0.602708588599198
895,0.1,-0.022141552781449,0.599872936094594
895,0.2,-0.0289889887066243,0.535226944043437
895,0.3,-0.0222425056549295,0.573011494054083
895,0.4,-0.032438227387368,0.521153158600355
895,0.5,-0.0232028793308232,0.46858530486729
895,0.6,-0.0544250574064303,0.474360599304162
895,0.7,-0.0417325404956315,0.4794761848114
895,0.8,-0.0497681832174208,0.463391766020199
895,0.9,-0.0220563156683235,0.511731101510424
895,1,-0.0181118277940327,0.465807712973439
895,1.1,-0.0103658635971323,0.45137940904279
895,1.2,-0.0408466994678767,0.356940730002356
895,1.3,-0.0513787359753936,0.492097675128821
895,1.4,-0.0349421864336928,0.44500123460612
895,1.5,-0.0471906587560689,0.359597799484162
895,1.6,-0.0464741326332105,0.396179835373655
895,1.7,-0.0374014802556077,0.422507840441981
895,1.8,-0.030670251545163,0.33027981071297
895,1.9,-0.0248100063768656,0.293504029689629
895,2,-0.0390435593679001,0.389836040730934
896,0,-0.0352475941193883,0.602708588599198
896,0.1,-0.0224529323189842,0.586311671757448
896,0.2,-0.0391012388330819,0.595294416795503
896,0.3,-0.0429283039830796,0.525098225093368
896,0.4,-0.0453995262356659,0.554122225725292
896,0.5,-0.0364488065246335,0.547865525677716
896,0.6,-0.0278162019340417,0.434873842976161
896,0.7,-0.0300863878381961,0.523604360633487
896,0.8,-0.0289426173050175,0.406187884193666
896,0.9,-0.0091624742384022,0.439430250656055
896,1,-0.038777012055651,0.523104896428057
896,1.1,-0.0570705606663152,0.474093649601971
896,1.2,-0.0274095809697135,0.517264363919021
896,1.3,-0.0468491338304942,0.443572297537322
896,1.4,-0.0056306198801915,0.371535956117507
896,1.5,-0.0103757827974701,0.261010697556391
896,1.6,-0.0196721367098998,0.32140253650818
896,1.7,-0.0545987091047564,0.409563238323271
896,1.8,0.00295492602808728,0.347062001776341
896,1.9,-0.0173597314916676,0.3512037276141
896,2,-0.00409165325673893,0.414342732940267
897,0,-0.0352475941193883,0.602708588599198
897,0.1,-0.0226849223262635,0.620687083768302
897,0.2,-0.0334768883648381,0.525756062080475
897,0.3,-0.0320511071253145,0.552633265596154
897,0.4,-0.0209387340228003,0.476370813576899
897,0.5,-0.00872624289558062,0.547660305015162
897,0.6,-0.0564811286281296,0.61220376968407
897,0.7,-0.0332337574327944,0.45456085954295
897,0.8,-0.00982663395403356,0.524819327817615
897,0.9,-0.0594650212410073,0.484679239091375
897,1,-0.0261856971731045,0.450806220363896
897,1.1,-0.0346230035170559,0.422489543095792
897,1.2,-0.0259031079363282,0.416252013619419
897,1.3,-0.0496865649662344,0.464725148165287
897,1.4,-0.0248742660753431,0.345368854861862
897,1.5,-0.0521586110255646,0.442763218050229
897,1.6,-0.0103217671712304,0.464770400058273
897,1.7,-0.0263138901811307,0.323448962759089
897,1.8,-0.0519594869148662,0.369220152941999
897,1.9,-0.00944992980011147,0.428154946178916
897,2,-0.0348405193744536,0.330965958941487
898,0,-0.0352475941193883,0.602708588599198
898,0.1,-0.0386125715552892,0.583442014817271
898,0.2,-0.0401957858219816,0.593946383921939
898,0.3,-0.0570295730165704,0.566728775368095
898,0.4,-0.0321018073380395,0.507937458637812
898,0.5,-0.0219563294153428,0.543269141539813
898,0.6,-0.0355216645759701,0.469978542214497
898,0.7,-0.0267018228356423,0.47616872584386
898,0.8,-0.0425711132085433,0.467916023936424
898,0.9,-0.0591544191940369,0.491751684128111
898,1,-0.00605869859304392,0.387508641923978
898,1.1,-0.0345474788360773,0.366163045071937
898,1.2,-0.00952291460038021,0.397048220565828
898,1.3,-0.0617513141212388,0.388437193417504
898,1.4,-0.0019917968035965,0.474247597807912
898,1.5,-0.0596430566757775,0.305271558467109
898,1.6,-0.0334289327628579,0.376856152331554
898,1.7,-0.0534091410841684,0.310061332787684
898,1.8,-0.0217017903683617,0.281715379781309
898,1.9,-0.0111036563606794,0.359062233187657
898,2,-0.0344885287065546,0.292535653306317
899,0,-0.0352475941193883,0.602708588599198
899,0.1,-0.0366191428133587,0.570764530023463
899,0.2,-0.0461073241771083,0.562544857550827
899,0.3,-0.0332672225054359,0.500829048136796
899,0.4,-0.046574388924262,0.534606979939838
899,0.5,-0.053089859269188,0.49924904805704
899,0.6,-0.0202098704207382,0.53131105433675
899,0.7,-0.026381968909323,0.379614046185896
899,0.8,-0.00317483064789601,0.465321764561115
899,0.9,-0.0486645382133754,0.450469233806583
899,1,-0.0268937332872818,0.426246499428685
899,1.1,-0.0159182549717865,0.498357095046563
899,1.2,-0.0563553520463535,0.404698382615499
899,1.3,-0.0164408628246382,0.444065441266817
899,1.4,-0.0385218604278539,0.415445171897892
899,1.5,-0.061799748067493,0.416428681267827
899,1.6,-0.0265612418305485,0.309015052894112
899,1.7,0.0170627928797777,0.375969551546291
899,1.8,-0.0580715171853438,0.414862573863593
899,1.9,-0.0239643984276583,0.283622665745308
899,2,0.00112154644678373,0.312980156937726
900,0,-0.0352475941193883,0.602708588599198
900,0.1,-0.0271532233826117,0.579511284533746
900,0.2,-0.0319890831172787,0.595400588667054
900,0.3,-0.0204154302405909,0.514693904349774
900,0.4,-0.0133241025111145,0.547616968062706
900,0.5,-0.0221806909414971,0.461314339725724
900,0.6,-0.0210222273392266,0.506770773763548
900,0.7,-0.0463551994930508,0.456982392041633
900,0.8,-0.0308600489881886,0.405375347426006
900,0.9,-0.0324205350136081,0.4319223594612
900,1,-0.010542454873689,0.388169416353047
900,1.1,-0.0307888446913542,0.446457521079227
900,1.2,-0.0082920174839108,0.403359915001665
900,1.3,-0.00951593166464661,0.457179178138455
